"InsiderThreat","Vector","TransactID","Date","User","Source","Target","ActionCategory"
"true","http","{R2J8-W2JN56DQ-2101SGMO}",8/10/10 12:00 AM,"CIF1430","PC-1384","http://lockheedmartin.com/WboUhagvat1636367808.htm","Job Hunting"
"true","http","{T3Y0-B0IV30IE-4659YTZU}",8/10/10 12:00 AM,"CIF1430","PC-1384","http://jobhuntersbible.com/WboUhagvat1258877042.aspx","Job Hunting"
"true","http","{R7T0-R8ZT56PE-9326WTMI}",8/10/10 12:00 AM,"CIF1430","PC-1384","http://simplyhired.com/WboUhagvat57469130.jsp","Job Hunting"
"true","email","{N1I1-F0XW49SH-1316VXRU}",8/10/10 12:00 AM,"CIF1430","PC-1384","Lila_F_Bowers@hp.com",
"true","http","{K9G3-U5VM43XS-7209OYBN}",8/10/10 12:00 AM,"CIF1430","PC-1384","http://lockheedmartin.com/WboUhagvat1636367808.htm","Job Hunting"
"true","http","{U4P4-Z8HR41LW-7938SVKT}",8/10/10 12:00 AM,"CIF1430","PC-1384","http://lockheedmartin.com/WboUhagvat1636367808.htm","Job Hunting"
"true","http","{D1J8-V7CO47PC-7037AQKH}",8/10/10 12:00 AM,"CIF1430","PC-1384","http://monster.com/WboUhagvat1180707852.html","Job Hunting"
"true","email","{O7E5-X6GI75YC-9549NKRC}",8/10/10 12:00 AM,"CIF1430","PC-1384","Lila_F_Bowers@hp.com",
"true","http","{N8Z8-T1JW73LK-5554UKOS}",8/10/10 12:00 AM,"CIF1430","PC-1384","http://linkedin.com/WboUhagvat1479839504.aspx","Job Hunting"
"true","email","{P8T8-N9LB24WL-6137LDVX}",8/11/10 12:00 AM,"CIF1430","PC-1384","Lila_F_Bowers@hp.com",
"true","http","{P6G6-F6MA95YJ-8776SZGN}",8/11/10 12:00 AM,"CIF1430","PC-1384","http://monster.com/WboUhagvat1180707852.html","Job Hunting"
"true","email","{O7X8-L6EN15CG-0807SXER}",8/11/10 12:00 AM,"CIF1430","PC-1384","Lila_F_Bowers@hp.com",
"true","email","{S0N3-Y7YY84UQ-4460GOLB}",8/11/10 12:00 AM,"CIF1430","PC-1384","Lila_F_Bowers@hp.com",
"true","http","{T4U3-R1WY94VT-1936WKLT}",8/12/10 12:00 AM,"CIF1430","PC-1384","http://monster.com/WboUhagvat1180707852.html","Job Hunting"
"true","http","{W8E4-Y1TC06KT-7794MYDG}",8/12/10 12:00 AM,"CIF1430","PC-1384","http://simplyhired.com/WboUhagvat57469130.jsp","Job Hunting"
"true","http","{W3X9-M4KV77KX-7121CBQO}",8/12/10 12:00 AM,"CIF1430","PC-1384","http://lockheedmartin.com/WboUhagvat1636367808.htm","Job Hunting"
"true","http","{U1E1-Y6EU03HG-5203QZFD}",8/12/10 12:00 AM,"CIF1430","PC-1384","http://monster.com/WboUhagvat1180707852.html","Job Hunting"
"true","http","{M4Q0-A3XJ97PM-2494BICB}",8/12/10 12:00 AM,"CIF1430","PC-1384","http://linkedin.com/WboUhagvat1479839504.aspx","Job Hunting"
"true","http","{P7Q5-S8XS10II-0633GIHW}",8/12/10 12:00 AM,"CIF1430","PC-1384","http://monster.com/WboUhagvat1180707852.html","Job Hunting"
"true","http","{B0M9-S1IQ45WH-7815LLMG}",8/13/10 12:00 AM,"CIF1430","PC-1384","http://lockheedmartin.com/WboUhagvat1636367808.htm","Job Hunting"
"true","http","{D0Y6-U4GD51KD-5257HWLZ}",8/13/10 12:00 AM,"CIF1430","PC-1384","http://monster.com/WboUhagvat1180707852.html","Job Hunting"
"true","http","{N6B6-N2VD76VJ-1365SAYQ}",8/13/10 12:00 AM,"CIF1430","PC-1384","http://lockheedmartin.com/WboUhagvat1636367808.htm","Job Hunting"
"true","http","{C1I3-P0LO51AO-7847KWPW}",8/13/10 12:00 AM,"CIF1430","PC-1384","http://lockheedmartin.com/WboUhagvat1636367808.htm","Job Hunting"
"true","http","{Z9K2-Z4TC68VY-3988IPLJ}",8/13/10 12:00 AM,"CIF1430","PC-1384","http://jobhuntersbible.com/WboUhagvat1258877042.aspx","Job Hunting"
"true","http","{N9M2-Z8PK44FI-1739GRPC}",8/13/10 12:00 AM,"CIF1430","PC-1384","http://linkedin.com/WboUhagvat1479839504.aspx","Job Hunting"
"true","http","{K2A8-K9GY40WP-3682DHIH}",8/13/10 12:00 AM,"CIF1430","PC-1384","http://linkedin.com/WboUhagvat1479839504.aspx","Job Hunting"
"true","http","{S1B9-P2AB77LU-9511MZJT}",8/16/10 12:00 AM,"CIF1430","PC-1384","http://lockheedmartin.com/WboUhagvat1636367808.htm","Job Hunting"
"true","http","{C1O2-N3UG07QI-1114HTYF}",8/16/10 12:00 AM,"CIF1430","PC-1384","http://linkedin.com/WboUhagvat1479839504.aspx","Job Hunting"
"true","http","{Z5U0-F0TU13HI-9468EUTT}",8/16/10 12:00 AM,"CIF1430","PC-1384","http://monster.com/WboUhagvat1180707852.html","Job Hunting"
"true","http","{U7R7-R8DL51YD-6662BPVL}",8/17/10 12:00 AM,"CIF1430","PC-1384","http://lockheedmartin.com/WboUhagvat1636367808.htm","Job Hunting"
"true","email","{N1K9-J0HM61NA-4970EBMN}",8/17/10 12:00 AM,"CIF1430","PC-1384","Lila_F_Bowers@hp.com",
"true","http","{L9J0-T2XF39OX-8368WNRL}",8/17/10 12:00 AM,"CIF1430","PC-1384","http://jobhuntersbible.com/WboUhagvat1258877042.aspx","Job Hunting"
"true","http","{W1H7-A6ZJ86XU-4058RVDZ}",8/17/10 12:00 AM,"CIF1430","PC-1384","http://lockheedmartin.com/WboUhagvat1636367808.htm","Job Hunting"
"true","http","{O6Y3-N1GW50EF-3088HCPX}",8/17/10 12:00 AM,"CIF1430","PC-1384","http://monster.com/WboUhagvat1180707852.html","Job Hunting"
"true","http","{A3K9-O2GG90UA-8622XQXM}",8/17/10 12:00 AM,"CIF1430","PC-1384","http://jobhuntersbible.com/WboUhagvat1258877042.aspx","Job Hunting"
"true","http","{K0F1-V6CQ10VZ-2826DDBP}",8/17/10 12:00 AM,"CIF1430","PC-1384","http://monster.com/WboUhagvat1180707852.html","Job Hunting"
"true","http","{L2U4-L2SA99UL-5455NSMA}",8/17/10 12:00 AM,"CIF1430","PC-1384","http://jobhuntersbible.com/WboUhagvat1258877042.aspx","Job Hunting"
"true","email","{Z0E9-A7SF00JK-2986EHVG}",8/17/10 12:00 AM,"CIF1430","PC-1384","Lila_F_Bowers@hp.com",
"true","http","{Y0X0-J3XS85AN-6869YSTL}",8/17/10 12:00 AM,"CIF1430","PC-1384","http://lockheedmartin.com/WboUhagvat1636367808.htm","Job Hunting"
"true","http","{I9K6-I6IV34XS-4814BZTD}",8/18/10 12:00 AM,"CIF1430","PC-1384","http://simplyhired.com/WboUhagvat57469130.jsp","Job Hunting"
"true","email","{M8R5-U3VR48HT-3608UCJC}",8/18/10 12:00 AM,"CIF1430","PC-1384","Lila_F_Bowers@hp.com",
"true","http","{M3N9-X6CU60VR-1393AJDC}",8/18/10 12:00 AM,"CIF1430","PC-1384","http://lockheedmartin.com/WboUhagvat1636367808.htm","Job Hunting"
"true","http","{C2B5-I5DP76WH-7998TKCY}",8/18/10 12:00 AM,"CIF1430","PC-1384","http://lockheedmartin.com/WboUhagvat1636367808.htm","Job Hunting"
"true","http","{L0Z2-N9OB70BS-8243CTHP}",8/18/10 12:00 AM,"CIF1430","PC-1384","http://simplyhired.com/WboUhagvat57469130.jsp","Job Hunting"
"true","http","{N2R9-G6YL19UL-4918JWGS}",8/18/10 12:00 AM,"CIF1430","PC-1384","http://linkedin.com/WboUhagvat1479839504.aspx","Job Hunting"
"true","http","{B0R5-T5VI73VR-6352CGXG}",8/18/10 12:00 AM,"CIF1430","PC-1384","http://linkedin.com/WboUhagvat1479839504.aspx","Job Hunting"
"true","email","{J4S7-O0SR17TJ-7773QUMR}",8/18/10 12:00 AM,"CIF1430","PC-1384","Lila_F_Bowers@hp.com",
"true","http","{Q1V1-M9TU61OU-8798TQMW}",8/18/10 12:00 AM,"CIF1430","PC-1384","http://lockheedmartin.com/WboUhagvat1636367808.htm","Job Hunting"
"true","http","{F6L1-X4FS31DR-6814DNPP}",8/18/10 12:00 AM,"CIF1430","PC-1384","http://lockheedmartin.com/WboUhagvat1636367808.htm","Job Hunting"
"true","http","{N3E9-X0JF67EL-7694MIPQ}",8/19/10 12:00 AM,"CIF1430","PC-1384","http://lockheedmartin.com/WboUhagvat1636367808.htm","Job Hunting"
"true","http","{J8V5-E9SW22IX-2665WDMR}",8/20/10 12:00 AM,"CIF1430","PC-1384","http://monster.com/WboUhagvat1180707852.html","Job Hunting"
"true","http","{R3M5-I0DT59NZ-3608JOXJ}",8/20/10 12:00 AM,"CIF1430","PC-1384","http://lockheedmartin.com/WboUhagvat1636367808.htm","Job Hunting"
"true","http","{M0U8-M0ZX04BS-6315WDYP}",8/23/10 12:00 AM,"CIF1430","PC-1384","http://lockheedmartin.com/WboUhagvat1636367808.htm","Job Hunting"
"true","http","{D0F0-G4DN67YI-8397HFXU}",8/23/10 12:00 AM,"CIF1430","PC-1384","http://linkedin.com/WboUhagvat1479839504.aspx","Job Hunting"
"true","http","{W3A5-P3XS81YJ-4646RPTR}",8/23/10 12:00 AM,"CIF1430","PC-1384","http://monster.com/WboUhagvat1180707852.html","Job Hunting"
"true","http","{W5I5-W5EZ55NE-0108SNJQ}",8/23/10 12:00 AM,"CIF1430","PC-1384","http://jobhuntersbible.com/WboUhagvat1258877042.aspx","Job Hunting"
"true","http","{Z5D2-I9YZ76UB-4161FJPA}",8/23/10 12:00 AM,"CIF1430","PC-1384","http://monster.com/WboUhagvat1180707852.html","Job Hunting"
"true","http","{U1F7-W0IY27GK-1883DLLM}",8/23/10 12:00 AM,"CIF1430","PC-1384","http://lockheedmartin.com/WboUhagvat1636367808.htm","Job Hunting"
"true","http","{L5H3-M4YD48XU-4170FWZJ}",8/23/10 12:00 AM,"CIF1430","PC-1384","http://jobhuntersbible.com/WboUhagvat1258877042.aspx","Job Hunting"
"true","http","{I0H7-F7MN64EZ-7604AYMX}",8/23/10 12:00 AM,"CIF1430","PC-1384","http://lockheedmartin.com/WboUhagvat1636367808.htm","Job Hunting"
"true","email","{K8B9-O9KN29UV-5769MOHY}",8/24/10 12:00 AM,"CIF1430","PC-1384","Lila_F_Bowers@hp.com",
"true","email","{S3F5-D1HL60MB-4203YJYL}",8/24/10 12:00 AM,"CIF1430","PC-1384","Lila_F_Bowers@hp.com",
"true","http","{J8Y4-R4PD95XT-4686YHKD}",8/24/10 12:00 AM,"CIF1430","PC-1384","http://lockheedmartin.com/WboUhagvat1636367808.htm","Job Hunting"
"true","email","{V8Y1-J0OS63EC-1944UYMM}",8/24/10 12:00 AM,"CIF1430","PC-1384","Lila_F_Bowers@hp.com",
"true","http","{C6M8-D8DH39AV-9527BTSP}",8/24/10 12:00 AM,"CIF1430","PC-1384","http://jobhuntersbible.com/WboUhagvat1258877042.aspx","Job Hunting"
"true","http","{A0Z5-V0OA42QV-0283IIJU}",8/24/10 12:00 AM,"CIF1430","PC-1384","http://linkedin.com/WboUhagvat1479839504.aspx","Job Hunting"
"true","http","{L0Q6-Y4SV71VP-8792IOUZ}",8/25/10 12:00 AM,"CIF1430","PC-1384","http://jobhuntersbible.com/WboUhagvat1258877042.aspx","Job Hunting"
"true","http","{P9I4-O5AZ67XC-5614ZGIL}",8/25/10 12:00 AM,"CIF1430","PC-1384","http://jobhuntersbible.com/WboUhagvat1258877042.aspx","Job Hunting"
"true","http","{H9Z2-B8HV16SJ-0441MRFE}",8/25/10 12:00 AM,"CIF1430","PC-1384","http://monster.com/WboUhagvat1180707852.html","Job Hunting"
"true","email","{T3E5-T6KT83OY-7183XETA}",8/25/10 12:00 AM,"CIF1430","PC-1384","Lila_F_Bowers@hp.com",
"true","http","{J0D3-F3JZ92CS-2013QJBI}",8/25/10 12:00 AM,"CIF1430","PC-1384","http://linkedin.com/WboUhagvat1479839504.aspx","Job Hunting"
"true","http","{P9O9-F4HX02BN-1436FVKL}",8/25/10 12:00 AM,"CIF1430","PC-1384","http://lockheedmartin.com/WboUhagvat1636367808.htm","Job Hunting"
"true","email","{M6C6-F9RY59JM-7899EHXJ}",8/25/10 12:00 AM,"CIF1430","PC-1384","Lila_F_Bowers@hp.com",
"true","http","{L5A4-S5RZ54EI-0931CNSN}",8/25/10 12:00 AM,"CIF1430","PC-1384","http://lockheedmartin.com/WboUhagvat1636367808.htm","Job Hunting"
"true","http","{J4T4-G2JX20BG-9384YVEI}",8/25/10 12:00 AM,"CIF1430","PC-1384","http://monster.com/WboUhagvat1180707852.html","Job Hunting"
"true","http","{Y7L0-N5KI33UT-6533TAVU}",8/25/10 12:00 AM,"CIF1430","PC-1384","http://yahoo.com/hotjobs/WboUhagvat752138490.php","Job Hunting"
"true","http","{B7H9-A8RI11YD-2430XQXJ}",8/25/10 12:00 AM,"CIF1430","PC-1384","http://lockheedmartin.com/WboUhagvat1636367808.htm","Job Hunting"
"true","device","{H6A2-Q9WF56HF-5795VLXY}",8/26/10 12:00 AM,"CIF1430","PC-1384","R:;R:CIF1430;R:22xmPK0;R:73Fj843;R:96H8mk4;R:98nPC31","Connect"
"true","device","{H8R9-T4TB42DP-5200NUFT}",8/26/10 12:00 AM,"CIF1430","PC-1384",,"Disconnect"
"true","device","{A0R4-D6RR16MZ-0282ORLW}",8/26/10 12:00 AM,"CIF1430","PC-1384","R:;R:CIF1430;R:22xmPK0;R:73Fj843;R:96H8mk4;R:98nPC31","Connect"
"true","device","{I5G8-L9XF20ED-5517SIXX}",8/26/10 12:00 AM,"CIF1430","PC-1384",,"Disconnect"
"true","device","{X2N5-X1MQ89WG-1621AMVQ}",8/26/10 12:00 AM,"CIF1430","PC-1384","R:;R:CIF1430;R:22xmPK0;R:73Fj843;R:96H8mk4;R:98nPC31","Connect"
"true","device","{I6X9-B5PW06DY-8730HXHH}",8/26/10 12:00 AM,"CIF1430","PC-1384",,"Disconnect"
"true","device","{E1L8-F6UH02UN-5988DVEL}",8/26/10 12:00 AM,"CIF1430","PC-1384","R:;R:CIF1430;R:22xmPK0;R:73Fj843;R:96H8mk4;R:98nPC31","Connect"
"true","device","{V3J6-E1QL43IJ-4379EKZO}",8/26/10 12:00 AM,"CIF1430","PC-1384",,"Disconnect"
"true","device","{O1D9-E6GU61AS-7431BYPW}",8/26/10 12:00 AM,"CIF1430","PC-1384","R:;R:CIF1430;R:22xmPK0;R:73Fj843;R:96H8mk4;R:98nPC31","Connect"
"true","device","{O4Q5-L4IC73IR-4123GKUF}",8/26/10 12:00 AM,"CIF1430","PC-1384",,"Disconnect"
"true","device","{K7F1-X1BB91RY-2303ALUD}",8/26/10 12:00 AM,"CIF1430","PC-1384","R:;R:CIF1430;R:22xmPK0;R:73Fj843;R:96H8mk4;R:98nPC31","Connect"
"true","device","{I0A9-Y2FK46LC-0139OUIZ}",8/26/10 12:00 AM,"CIF1430","PC-1384",,"Disconnect"
"true","device","{I5T6-I4ED33YM-6897MVPV}",8/26/10 12:00 AM,"CIF1430","PC-1384","R:;R:CIF1430;R:22xmPK0;R:73Fj843;R:96H8mk4;R:98nPC31","Connect"
"true","device","{X3U5-R8UQ85UG-8082SJWN}",8/26/10 12:00 AM,"CIF1430","PC-1384",,"Disconnect"
"true","device","{T8N4-T8HQ62JE-3512EVMM}",8/26/10 12:00 AM,"CIF1430","PC-1384","R:;R:CIF1430;R:22xmPK0;R:73Fj843;R:96H8mk4;R:98nPC31","Connect"
"true","device","{C4K2-W3CF22DT-1291PVPN}",8/26/10 12:00 AM,"CIF1430","PC-1384",,"Disconnect"
"true","device","{J9C5-C7NZ92CO-7644OXFU}",8/31/10 12:00 AM,"CIF1430","PC-1384","R:;R:CIF1430;R:22xmPK0;R:73Fj843;R:96H8mk4;R:98nPC31","Connect"
"true","device","{N7Q2-K2RY34HR-6476DYKD}",8/31/10 12:00 AM,"CIF1430","PC-1384",,"Disconnect"
"true","device","{Z8G3-V7VN42VJ-6189EFQC}",8/31/10 12:00 AM,"CIF1430","PC-1384","R:;R:CIF1430;R:22xmPK0;R:73Fj843;R:96H8mk4;R:98nPC31","Connect"
"true","device","{F7Q5-G3WH65LB-4487KMRA}",8/31/10 12:00 AM,"CIF1430","PC-1384",,"Disconnect"
"true","device","{E0Q2-T5TP60HC-5915PJCO}",8/31/10 12:00 AM,"CIF1430","PC-1384","R:;R:CIF1430;R:22xmPK0;R:73Fj843;R:96H8mk4;R:98nPC31","Connect"
"true","device","{S4J2-Z4HN91WM-9198NCZI}",8/31/10 12:00 AM,"CIF1430","PC-1384",,"Disconnect"
"true","device","{P8H3-M4VL23GJ-0925JMUA}",8/31/10 12:00 AM,"CIF1430","PC-1384","R:;R:CIF1430;R:22xmPK0;R:73Fj843;R:96H8mk4;R:98nPC31","Connect"
"true","device","{D8A0-S8RZ06SW-9695WLDY}",8/31/10 12:00 AM,"CIF1430","PC-1384",,"Disconnect"
"true","device","{O1N2-T0MG18EV-2974CQIZ}",8/31/10 12:00 AM,"CIF1430","PC-1384","R:;R:CIF1430;R:22xmPK0;R:73Fj843;R:96H8mk4;R:98nPC31","Connect"
"true","device","{F4L5-B6JI33IK-4576INZJ}",8/31/10 12:00 AM,"CIF1430","PC-1384",,"Disconnect"
"true","device","{P9F6-L8JU78BS-0083OXIK}",8/31/10 12:00 AM,"CIF1430","PC-1384","R:;R:CIF1430;R:22xmPK0;R:73Fj843;R:96H8mk4;R:98nPC31","Connect"
"true","device","{T4V2-R0ND12AK-8452LPGD}",8/31/10 12:00 AM,"CIF1430","PC-1384",,"Disconnect"
"true","device","{I8L8-X8KI76NS-8531GNPM}",8/31/10 12:00 AM,"CIF1430","PC-1384","R:;R:CIF1430;R:22xmPK0;R:73Fj843;R:96H8mk4;R:98nPC31","Connect"
"true","device","{D9T3-D3GD87UB-7270VPXA}",8/31/10 12:00 AM,"CIF1430","PC-1384",,"Disconnect"
"true","device","{S4K2-Y1YJ95IL-6336JEEF}",9/3/10 12:00 AM,"CIF1430","PC-1384","R:;R:CIF1430;R:22xmPK0;R:73Fj843;R:96H8mk4;R:98nPC31","Connect"
"true","device","{C3N3-M7IM96NK-8033RATW}",9/3/10 12:00 AM,"CIF1430","PC-1384",,"Disconnect"
"true","device","{W0T4-S0PV27GA-0823VBOR}",9/3/10 12:00 AM,"CIF1430","PC-1384","R:;R:CIF1430;R:22xmPK0;R:73Fj843;R:96H8mk4;R:98nPC31","Connect"
"true","device","{H2I4-P9XX07VW-8709NXAZ}",9/3/10 12:00 AM,"CIF1430","PC-1384",,"Disconnect"
"true","device","{Q7O8-D1QD33IW-1703DKBC}",9/3/10 12:00 AM,"CIF1430","PC-1384","R:;R:CIF1430;R:22xmPK0;R:73Fj843;R:96H8mk4;R:98nPC31","Connect"
"true","device","{R4P7-V8WX22CY-3943TTPS}",9/3/10 12:00 AM,"CIF1430","PC-1384",,"Disconnect"
"true","device","{O7R2-H1WV48NF-0510JVJD}",9/3/10 12:00 AM,"CIF1430","PC-1384","R:;R:CIF1430;R:22xmPK0;R:73Fj843;R:96H8mk4;R:98nPC31","Connect"
"true","device","{V5S7-N6VV94EY-1252VJPA}",9/3/10 12:00 AM,"CIF1430","PC-1384",,"Disconnect"
"true","device","{E7R0-H5EH43MK-9578XIPM}",9/3/10 12:00 AM,"CIF1430","PC-1384","R:;R:CIF1430;R:22xmPK0;R:73Fj843;R:96H8mk4;R:98nPC31","Connect"
"true","device","{T6G7-I5TW35XD-4808LQVJ}",9/3/10 12:00 AM,"CIF1430","PC-1384",,"Disconnect"
"true","device","{Z6Z8-L3JB16ZF-5919FTZJ}",9/3/10 12:00 AM,"CIF1430","PC-1384","R:;R:CIF1430;R:22xmPK0;R:73Fj843;R:96H8mk4;R:98nPC31","Connect"
"true","device","{U6R2-T1AH29ZK-9185RTWB}",9/3/10 12:00 AM,"CIF1430","PC-1384",,"Disconnect"
"true","device","{E1N3-Q7NO76LX-3167QEYI}",9/3/10 12:00 AM,"CIF1430","PC-1384","R:;R:CIF1430;R:22xmPK0;R:73Fj843;R:96H8mk4;R:98nPC31","Connect"
"true","device","{A6I3-V7SF80YG-4809YSBY}",9/3/10 12:00 AM,"CIF1430","PC-1384",,"Disconnect"
"true","email","{K3F4-W4BN72JU-9026VSAV}",9/7/10 12:00 AM,"CIF1430","PC-1384","Michelle.Yoshi.Booker@dtaa.com",
"true","device","{G8N4-L8TH81JI-9488CLWM}",9/9/10 12:00 AM,"CIF1430","PC-1384","R:;R:CIF1430;R:22xmPK0;R:73Fj843;R:96H8mk4;R:98nPC31","Connect"
"true","device","{M1D7-K4IR02EZ-6609ZUZW}",9/9/10 12:00 AM,"CIF1430","PC-1384",,"Disconnect"
"true","device","{O5E5-L2ZN57LY-2765FEAV}",9/9/10 12:00 AM,"CIF1430","PC-1384","R:;R:CIF1430;R:22xmPK0;R:73Fj843;R:96H8mk4;R:98nPC31","Connect"
"true","device","{F2A2-F2FN03XW-5702AGFY}",9/9/10 12:00 AM,"CIF1430","PC-1384",,"Disconnect"
"true","device","{P6K5-V4DM27KL-6375QMDM}",9/9/10 12:00 AM,"CIF1430","PC-1384","R:;R:CIF1430;R:22xmPK0;R:73Fj843;R:96H8mk4;R:98nPC31","Connect"
"true","device","{S9Q5-W4TW79CK-4975BQHO}",9/9/10 12:00 AM,"CIF1430","PC-1384",,"Disconnect"
"true","device","{K9U5-F7VL62DK-2395FUQA}",9/9/10 12:00 AM,"CIF1430","PC-1384","R:;R:CIF1430;R:22xmPK0;R:73Fj843;R:96H8mk4;R:98nPC31","Connect"
"true","device","{H5E6-W9IE81KV-5633EEKS}",9/9/10 12:00 AM,"CIF1430","PC-1384",,"Disconnect"
"true","device","{C7K9-H2IY35AN-4883PRUB}",9/9/10 12:00 AM,"CIF1430","PC-1384","R:;R:CIF1430;R:22xmPK0;R:73Fj843;R:96H8mk4;R:98nPC31","Connect"
"true","device","{B2T0-E9LC16BW-8976YHCM}",9/9/10 12:00 AM,"CIF1430","PC-1384",,"Disconnect"
"true","device","{V1Y5-I9RY36IK-9088ABIF}",9/10/10 12:00 AM,"CIF1430","PC-1384","R:;R:CIF1430;R:22xmPK0;R:73Fj843;R:96H8mk4;R:98nPC31","Connect"
"true","device","{W8L1-U8HA19XU-2710UVDI}",9/10/10 12:00 AM,"CIF1430","PC-1384",,"Disconnect"
"true","device","{O0D8-V5ZH28DF-3528QVIF}",9/10/10 12:00 AM,"CIF1430","PC-1384","R:;R:CIF1430;R:22xmPK0;R:73Fj843;R:96H8mk4;R:98nPC31","Connect"
"true","device","{E9V4-X6AK04TN-3354MVED}",9/10/10 12:00 AM,"CIF1430","PC-1384",,"Disconnect"
"true","device","{N1X9-E2NQ08OC-0907DIDJ}",9/10/10 12:00 AM,"CIF1430","PC-1384","R:;R:CIF1430;R:22xmPK0;R:73Fj843;R:96H8mk4;R:98nPC31","Connect"
"true","device","{F7R2-O5AQ22AW-4162YNNF}",9/10/10 12:00 AM,"CIF1430","PC-1384",,"Disconnect"
"true","device","{P3R6-F0BX18BN-0584HTLO}",9/10/10 12:00 AM,"CIF1430","PC-1384","R:;R:CIF1430;R:22xmPK0;R:73Fj843;R:96H8mk4;R:98nPC31","Connect"
"true","device","{V1C7-Y2VT04WH-0857BQKI}",9/10/10 12:00 AM,"CIF1430","PC-1384",,"Disconnect"
"true","device","{G6T0-L7MY50YX-3178WJYQ}",9/10/10 12:00 AM,"CIF1430","PC-1384","R:;R:CIF1430;R:22xmPK0;R:73Fj843;R:96H8mk4;R:98nPC31","Connect"
"true","device","{B0Z0-J1QM94SC-7780LASD}",9/10/10 12:00 AM,"CIF1430","PC-1384",,"Disconnect"
"true","device","{D2Y5-U3BT31OS-4540BWNA}",9/13/10 12:00 AM,"CIF1430","PC-1384","R:;R:CIF1430;R:22xmPK0;R:73Fj843;R:96H8mk4;R:98nPC31","Connect"
"true","device","{S2Y2-F4CE85PT-3828DMUK}",9/13/10 12:00 AM,"CIF1430","PC-1384",,"Disconnect"
"true","device","{Q5P8-G6YQ93LC-4172ZYKS}",9/13/10 12:00 AM,"CIF1430","PC-1384","R:;R:CIF1430;R:22xmPK0;R:73Fj843;R:96H8mk4;R:98nPC31","Connect"
"true","device","{D9T5-P3BZ99JK-5684JIJT}",9/13/10 12:00 AM,"CIF1430","PC-1384",,"Disconnect"
"true","device","{U7F3-Y9TN38SR-3011ZBPP}",9/13/10 12:00 AM,"CIF1430","PC-1384","R:;R:CIF1430;R:22xmPK0;R:73Fj843;R:96H8mk4;R:98nPC31","Connect"
"true","device","{H1X6-B4DB44WV-5534DJQM}",9/13/10 12:00 AM,"CIF1430","PC-1384",,"Disconnect"
"true","device","{Q9A3-Q3RA46TN-3418FGQL}",9/13/10 12:00 AM,"CIF1430","PC-1384","R:;R:CIF1430;R:22xmPK0;R:73Fj843;R:96H8mk4;R:98nPC31","Connect"
"true","device","{P7S0-F3RR58WV-2774PRNB}",9/13/10 12:00 AM,"CIF1430","PC-1384",,"Disconnect"
"true","device","{K0C2-N2EF08OP-2701RXIR}",9/13/10 12:00 AM,"CIF1430","PC-1384","R:;R:CIF1430;R:22xmPK0;R:73Fj843;R:96H8mk4;R:98nPC31","Connect"
"true","device","{V3Z0-C1XZ41DY-5043QHZC}",9/13/10 12:00 AM,"CIF1430","PC-1384",,"Disconnect"
"true","device","{K5I4-U8KL74IP-8918DODG}",9/13/10 12:00 AM,"CIF1430","PC-1384","R:;R:CIF1430;R:22xmPK0;R:73Fj843;R:96H8mk4;R:98nPC31","Connect"
"true","device","{F0M4-L4FD84JV-0934QBMF}",9/13/10 12:00 AM,"CIF1430","PC-1384",,"Disconnect"
"true","device","{V1P7-J0FM48BL-5645YZYA}",9/23/10 12:00 AM,"CIF1430","PC-1384","R:;R:CIF1430;R:22xmPK0;R:73Fj843;R:96H8mk4;R:98nPC31","Connect"
"true","device","{E6Z2-Z2YL11HQ-3052ZHIK}",9/23/10 12:00 AM,"CIF1430","PC-1384",,"Disconnect"
"true","device","{A9U3-W9XQ55OX-6562HMKD}",9/23/10 12:00 AM,"CIF1430","PC-1384","R:;R:CIF1430;R:22xmPK0;R:73Fj843;R:96H8mk4;R:98nPC31","Connect"
"true","device","{A6Z7-W6MT85XH-9541LGMJ}",9/23/10 12:00 AM,"CIF1430","PC-1384",,"Disconnect"
"true","device","{Q1K5-B7RE59OB-8766LDIY}",9/23/10 12:00 AM,"CIF1430","PC-1384","R:;R:CIF1430;R:22xmPK0;R:73Fj843;R:96H8mk4;R:98nPC31","Connect"
"true","device","{S5R1-B2AF89OW-7886JLPI}",9/23/10 12:00 AM,"CIF1430","PC-1384",,"Disconnect"
"true","device","{S4C2-P9CP94GT-1844QSYJ}",9/23/10 12:00 AM,"CIF1430","PC-1384","R:;R:CIF1430;R:22xmPK0;R:73Fj843;R:96H8mk4;R:98nPC31","Connect"
"true","device","{N0T0-W2SN33PT-4138NCSZ}",9/23/10 12:00 AM,"CIF1430","PC-1384",,"Disconnect"
"true","device","{O0J1-H8AJ89WZ-8023AISO}",9/23/10 12:00 AM,"CIF1430","PC-1384","R:;R:CIF1430;R:22xmPK0;R:73Fj843;R:96H8mk4;R:98nPC31","Connect"
"true","device","{G6X6-V5KZ62OG-3630OELW}",9/23/10 12:00 AM,"CIF1430","PC-1384",,"Disconnect"
"true","http","{W5Z9-N1IG24TO-9078NMCG}",6/28/10 12:00 AM,"CKP0630","PC-4612","http://lockheedmartin.com/WboUhagvat1636367808.htm","Job Hunting"
"true","http","{L6L5-H3UM15SD-9878LRCH}",6/28/10 12:00 AM,"CKP0630","PC-4612","http://lockheedmartin.com/WboUhagvat1636367808.htm","Job Hunting"
